transaction_id,amount,balance_before,time_of_day,day_of_week,transaction_type,recipient_frequency,location_match,device_match,transaction_frequency,account_age_days,balance_after,transaction_velocity,is_fraud
8722,32338.329384825982,11640.523941924184,6,3,Deposit,3.30587113342814,1,1,13,840,-20697.805442901798,2,0
8723,38370.020509644644,37431.43233670521,13,3,Transfer,3.063388654637991,1,1,10,986,-938.5881729394314,1,0
8724,41788.46860851011,3110.303888998761,0,2,Deposit,8.321084229239737,1,1,10,280,-38678.164719511355,2,0
8725,16702.763035840697,41746.1797208973,14,3,Airtime,0.8857687887521712,1,1,10,15,25043.416685056603,6,0
8726,10354.258856108905,42066.51910864063,21,0,Transfer,3.2227536122955076,1,1,7,869,31712.26025253172,6,0
8727,12182883.90572538,41810.43460777164,0,1,Deposit,8.640391721993321,1,1,17,166,-12141073.471117608,3,0
8728,135073.5259551712,8475.857809900823,12,6,Airtime,9.329834515346578,1,1,7,207,-126597.66814527038,5,0
8729,50326.89735858306,31889.9194094912,19,6,Withdrawal,0.629366514100492,1,1,11,245,-18436.97794909186,4,0
8730,13816.00530203882,1704.0005999860905,22,5,Transfer,9.490699664558356,1,1,11,492,-12112.00470205273,2,0
8731,8933.489384676881,42550.16697317079,1,0,Deposit,0.06113931138658126,1,1,10,372,33616.677588493905,3,0
8732,16956.36930694906,36425.784481922405,2,2,Airtime,9.674412878868386,1,1,9,867,19469.415174973346,4,0
8733,39563.3192800808,27026.53281406338,3,5,Deposit,1.5378481357712617,1,1,8,550,-12536.786466017424,1,0
8734,512.4119605041745,36798.98022173424,15,0,Withdrawal,4.315747817076806,1,1,4,721,36286.56826123006,5,0
8735,954.5316575529457,5621.880735936838,21,6,Withdrawal,0.04837982333135139,1,1,8,888,4667.349078383892,6,0
8736,6162.484000760416,26904.13577666596,11,0,Withdrawal,6.574385720396531,1,1,9,116,20741.651775905542,3,0
8737,33332.1899281117,15272.548099005826,3,6,Deposit,2.8243111060311294,1,1,10,991,-18059.641829105873,0,0
8738,13649.43906591141,48658.353697925675,21,5,Transfer,9.34752739480987,1,1,8,706,35008.91463201426,3,0
8739,423471.90557123435,42998.77958057119,11,1,Withdrawal,4.054251122558477,0,1,16,5,-380473.1259906632,6,0
8740,1135.9293733578554,36930.509095864865,6,1,Bill Payment,8.998660213203635,0,1,9,770,35794.57972250701,3,0
8741,4901.561274482882,46753.634127236866,19,4,Bill Payment,4.7294296413457095,0,1,10,514,41852.07285275398,2,0
8742,460553.12049741036,17995.321923708212,21,0,Deposit,6.849540824604787,0,1,11,986,-442557.79857370217,1,0
8743,28630.808844945757,45143.11505042088,2,1,Deposit,6.891165386613334,0,1,7,934,16512.30620547512,0,0
8744,129273.44461623825,16936.673373228805,4,6,Transfer,1.4161866304907305,1,1,7,37,-112336.77124300945,9,0
8745,1332402.0002500333,36907.0392648665,11,0,Transfer,4.304879226944722,1,1,19,138,-1295494.960985167,5,0
8746,5499.382895989209,37084.428677046,11,0,Bill Payment,10.351945921159853,1,1,10,731,31585.045781056793,1,0
8747,18058.49200681748,1899.14394625058,19,2,Transfer,10.554722206571743,1,1,7,840,-16159.3480605669,2,0
8748,12773.732566549113,18691.925215631563,22,2,Transfer,2.4282887629651984,1,1,9,74,5918.19264908245,1,0
8749,441.7808704951118,1952.2009480163965,21,5,Withdrawal,1.9644285730921398,1,1,10,507,1510.4200775212848,2,0
8750,11839.61501741184,49857.50886290218,6,0,Withdrawal,5.306112980991924,1,1,14,99,38017.89384549034,0,0
8751,128299.72083972424,6987.641329632662,21,2,Withdrawal,7.536535957613976,0,1,15,152,-121312.07951009157,2,0
8752,64937.404917471606,27597.73388675736,11,6,Withdrawal,0.18056586573283742,1,1,14,24,-37339.67103071425,3,0
8753,75975.5106290092,39737.25569936923,1,5,Deposit,0.4904464934309726,1,1,17,351,-36238.25492963997,4,0
8754,10393.979660548172,10861.91651078373,13,1,Transfer,7.541903132045954,1,1,14,260,467.9368502355592,5,0
8755,5930.154395471799,24767.58073667816,22,0,Airtime,2.870595736524514,1,1,7,40,18837.42634120636,8,0
8756,278872.8839219322,30764.00928513639,15,2,Bill Payment,5.507805581982725,1,1,8,398,-248108.8746367958,2,0
8757,8146.679560139306,8850.032965381724,23,1,Deposit,8.584099683168407,1,1,11,868,703.3534052424184,3,0
8758,39662.60477636545,39149.21753566539,6,0,Deposit,7.069408826958269,1,1,10,794,-513.3872407000599,2,0
8759,30536.237171895857,15667.4864022789,3,5,Transfer,8.29623602538106,1,1,12,908,-14868.750769616956,1,0
8760,409803.9003832091,11340.130740603176,19,0,Withdrawal,3.606499208259393,1,1,11,116,-398463.7696426059,6,0
8761,153710.26532301685,28356.148575433428,4,2,Withdrawal,0.8585250837683494,1,1,5,884,-125354.11674758342,3,0
8762,1651.5718646619027,21105.367754503957,13,1,Transfer,3.2075979080083483,1,1,14,27,19453.795889842055,5,0
8763,2048.5626225021056,46094.01128718447,8,0,Deposit,16.523324664543427,1,1,13,646,44045.448664682364,2,0
8764,70109.92427684189,44123.07221170954,4,0,Withdrawal,1.822481098518305,1,1,16,539,-25986.85206513235,5,0
8765,19366.97752487943,24684.182506055276,1,6,Airtime,2.7173546641108963,1,1,9,270,5317.204981175848,5,0
8766,8863.140438485801,18603.92496155428,4,5,Transfer,7.250108297017777,1,1,6,620,9740.784523068478,3,0
8767,167922.15165576927,16950.381099931998,2,4,Withdrawal,0.3950720766737723,1,1,12,790,-150971.77055583725,3,0
8768,32045.715260056983,14110.617530993863,9,0,Transfer,7.074439961684823,1,1,9,433,-17935.09772906312,3,0
8769,24462.94429378345,27682.844831911385,7,4,Transfer,1.6024911992574915,1,1,8,532,3219.900538127935,3,0
8770,104784.09577809616,40443.95163199263,9,4,Withdrawal,1.555281491012308,1,1,11,387,-64340.14414610353,3,0
8771,10402.297873646927,16227.073801974331,1,1,Withdrawal,4.366435052747918,1,1,10,128,5824.7759283274045,8,0
8772,507391.3970033316,10314.610394715994,13,3,Deposit,1.473782785508224,1,1,12,969,-497076.78660861566,4,0
8773,4554.653577364814,24298.70650298105,3,5,Withdrawal,5.124323132262591,1,1,7,336,19744.052925616237,9,0
8774,81949.47130228028,4382.68642308566,20,4,Bill Payment,11.976332639247413,1,1,13,969,-77566.78487919462,1,0
8775,387575.3952821793,35362.671300355636,11,1,Withdrawal,2.592896704976304,1,1,11,689,-352212.72398182366,4,0
8776,1401.6550857476434,26399.555048794748,19,5,Bill Payment,14.372302083558452,1,1,13,864,24997.899963047104,9,0
8777,11084.795220313927,25322.365590669855,13,6,Transfer,14.259263444549557,1,1,10,226,14237.570370355928,2,0
8778,216298.52350446096,15721.823597951101,15,2,Bill Payment,1.1632497027072783,1,1,7,793,-200576.69990650986,1,0
8779,222902.35742250152,45328.998439055096,4,4,Transfer,2.826291140236144,1,1,12,795,-177573.35898344644,3,0
8780,15630.959333318668,5433.828300628083,15,3,Transfer,23.083155161353574,1,1,9,731,-10197.131032690584,3,0
8781,5067.778387313675,43621.37643546454,3,2,Transfer,0.6876448190077478,1,1,11,386,38553.59804815087,6,0
8782,149025.34105504068,19458.55491838021,2,5,Withdrawal,3.225150240685808,1,1,12,534,-129566.78613666048,5,0
8783,234942.99874286362,44150.552282776094,0,4,Transfer,2.8270986437326187,1,1,10,578,-190792.44646008752,3,0
8784,2144.5248742389485,36709.31145828679,3,6,Transfer,8.303510464943416,1,1,12,304,34564.78658404785,3,0
8785,1982.6164724379644,6104.3656064398765,8,4,Withdrawal,0.8841972193722896,1,1,13,181,4121.749134001912,5,0
8786,34562.11309925847,41745.27803895833,0,3,Withdrawal,1.2519961080968334,1,1,17,119,7183.164939699855,1,0
8787,77553.34234155182,34426.66485127575,15,0,Deposit,0.9652138343625648,1,1,11,897,-43126.677490276066,1,0
8788,12110.908199196083,2582.793732852074,22,3,Withdrawal,0.9113869529694567,1,1,11,950,-9528.11446634401,5,0
8789,85698.24619991097,7551.431423373828,2,6,Bill Payment,1.4905951962056014,1,1,9,551,-78146.81477653714,2,0
8790,5322.651105565229,32145.774735949064,23,1,Bill Payment,3.7562217378374037,1,1,7,522,26823.123630383834,3,0
8791,320.7342189611679,33467.42464113396,5,1,Transfer,6.136076233986055,1,1,13,248,33146.6904221728,5,0
8792,9435.154711984353,37585.92020904216,12,6,Bill Payment,2.3926726256018864,1,1,19,780,28150.765497057808,6,0
8793,24995.830077200422,36292.024637974115,16,6,Transfer,2.955023168537138,0,1,11,933,11296.194560773693,1,0
8794,12686.834487321168,33316.47777882779,14,6,Withdrawal,7.860553614339899,1,1,12,302,20629.643291506625,3,0
8795,2170.6750317087717,38545.7061855747,20,3,Bill Payment,3.7245024843136982,1,1,11,785,36375.03115386593,2,0
8796,583.300241767852,29179.19958872627,11,3,Withdrawal,4.455280711650843,1,1,17,387,28595.89934695842,0,0
8797,7877.945230233745,13778.777890698291,7,3,Bill Payment,3.6487815985031116,1,1,5,341,5900.832660464546,3,0
8798,132629.06732406403,45706.454072805194,15,3,Bill Payment,7.796656791718321,1,1,8,844,-86922.61325125884,3,0
8799,271683.9928348404,1892.4875156669186,2,6,Airtime,1.0135307687096065,1,1,7,187,-269791.50531917345,4,0
8800,236907.90741097135,18961.52427370302,3,3,Deposit,19.883299812211984,1,1,17,752,-217946.38313726833,3,0
8801,4307.792753251073,36714.644361761006,6,4,Airtime,10.577553080925764,1,1,16,667,32406.851608509933,2,0
8802,2192.038808983183,21930.64601633404,14,5,Transfer,2.556296707536302,1,1,12,527,19738.60720735086,1,0
8803,59472.4958452733,2216.885966520701,10,5,Deposit,2.681502750999847,1,1,14,741,-57255.6098787526,5,0
8804,78448.68715295533,4233.064252694447,15,2,Withdrawal,9.45217397439891,1,1,5,429,-74215.62290026089,2,0
8805,49037.43232256851,32783.23108777614,21,1,Airtime,2.9490251822189566,1,1,4,553,-16254.201234792366,6,0
8806,392.2398251321888,48278.36537085968,13,1,Transfer,3.5480428099110606,1,1,6,707,47886.1255457275,3,0
8807,3890.258279758004,28041.318155890447,22,5,Bill Payment,6.851631604278266,1,1,8,389,24151.059876132444,1,0
8808,20756.659614168086,25831.133083164685,12,6,Airtime,2.4550321008930314,1,1,7,418,5074.473468996599,4,0
8809,58362.9406374681,16597.935439757093,8,6,Bill Payment,3.0258547280642216,1,1,5,447,-41765.005197711005,7,0
8810,102192.61820252282,13577.843019437094,17,5,Transfer,0.1891268380495649,1,1,11,866,-88614.77518308573,1,0
8811,29392.859349675193,2028.264106057951,2,2,Bill Payment,0.7146202354524358,1,1,11,853,-27364.59524361724,2,0
8812,42683.49596213324,14374.788514383086,19,3,Withdrawal,3.0685331477108098,1,1,6,141,-28308.707447750152,6,0
8813,26101.052462257456,23006.41160239737,21,5,Transfer,0.23369989680283026,1,1,9,601,-3094.6408598600865,3,0
8814,86789.31104624155,10699.539369398559,4,6,Airtime,1.8337215345471845,1,1,13,782,-76089.771676843,4,0
8815,41180.960427633436,5280.051435590031,21,5,Transfer,2.8745462432084956,1,1,15,253,-35900.908992043405,3,0
8816,25121.399210719806,36168.66549547553,23,2,Transfer,0.5357959755583251,1,1,8,466,11047.266284755722,1,0
8817,12877.828641669998,44836.39318433529,1,3,Transfer,0.3377848819577801,1,1,7,829,31958.56454266529,1,0
8818,25915.145628745035,46901.83141466719,21,1,Transfer,0.08207191738812689,1,1,11,760,20986.685785922156,2,0
8819,58057.12726807367,31281.937696352477,20,6,Deposit,3.3210752106779013,1,1,19,749,-26775.189571721196,1,0
8820,37607.19914963287,3585.9545473648086,16,6,Bill Payment,0.7940122292813007,1,1,13,899,-34021.24460226806,3,0
8821,47176.57880637431,37302.2688681269,15,5,Airtime,5.833330058634207,1,1,7,899,-9874.30993824741,3,0
8822,323011.66713142727,6394.669957832432,23,0,Deposit,3.3956346623980527,0,1,13,557,-316616.99717359483,8,0
8823,37433.74485650286,33817.65776670337,19,1,Deposit,0.09559340226393312,1,1,12,480,-3616.08708979949,4,0
8824,6014.947854055143,39188.92595164591,23,1,Transfer,0.3042456002713256,1,1,9,494,33173.97809759077,4,0
8825,128954.32772215751,36567.370830497166,12,0,Deposit,12.491996699108203,1,1,9,530,-92386.95689166035,5,0
8826,1433.1116305108874,47642.306482295404,19,2,Bill Payment,0.6638570394042596,1,1,12,672,46209.194851784516,1,0
8827,2533.0344199543856,37169.167938902094,10,4,Transfer,7.080140542747648,1,1,13,480,34636.13351894771,5,0
8828,43117.94425373045,34967.279121108615,7,3,Transfer,1.4136148206541035,1,1,4,612,-8150.665132621834,1,0
8829,61870.163773084074,13825.415436972016,20,3,Bill Payment,1.9398431085082488,1,1,15,812,-48044.748336112054,4,0
8830,1826.0264622862808,46313.66563535918,4,1,Withdrawal,0.12551682038388579,1,1,9,349,44487.6391730729,0,0
8831,10243.155833987406,9797.649668914179,1,0,Transfer,4.061326997433612,1,1,7,359,-445.50616507322775,4,0
8832,6554.00987231024,45339.93396218319,3,6,Bill Payment,3.146586783192131,0,1,8,293,38785.92408987295,8,0
8833,8321.912325644635,16320.464623949609,2,1,Transfer,6.83156740779319,0,1,9,99,7998.552298304974,2,0
8834,145392.97858025337,7378.016100005768,1,1,Bill Payment,11.805803147566218,1,1,5,283,-138014.9624802476,3,0
8835,90491.47506682892,41507.46833628736,2,6,Deposit,3.9671452850846345,0,1,10,296,-48984.00673054156,5,0
8836,21199.98260821574,1122.277226440628,15,6,Withdrawal,15.210636175541485,1,1,8,664,-20077.705381775115,4,0
8837,7391.427382040169,41772.327566360706,19,5,Deposit,0.8017080471073867,0,1,13,440,34380.90018432053,5,0
8838,1481.337477322183,13853.280260252819,8,2,Transfer,2.112895823939055,1,1,11,932,12371.942782930637,1,0
8839,377139.293724166,44351.34236502544,5,3,Withdrawal,8.855132630277607,1,1,11,995,-332787.95135914057,3,0
8840,71986.06233434999,34882.47992983738,14,4,Transfer,4.029501849017281,1,1,7,232,-37103.582404512614,4,0
8841,5359.692011397293,33642.98330967891,4,0,Transfer,3.9590011316206715,1,1,7,134,28283.291298281616,6,0
8842,92892.57484135425,18900.658595077326,8,4,Deposit,3.0845044533420967,1,1,9,455,-73991.91624627692,2,0
8843,19140.327178966756,3910.745720647778,23,0,Transfer,0.09421323321435497,1,1,12,206,-15229.581458318979,2,0
8844,12404.083231801145,41673.58181207329,5,3,Withdrawal,0.41875786087655353,1,1,13,17,29269.498580272142,0,0
8845,52597.45726455013,9374.28596364987,2,2,Deposit,0.4688873979581914,0,1,9,957,-43223.17130090026,3,0
8846,4999.051633742792,19240.673452842857,22,4,Transfer,1.0502623347352424,1,1,7,667,14241.621819100066,1,0
8847,11075.458138661485,30417.37958994501,12,0,Transfer,0.4951033505658844,1,1,11,746,19341.921451283524,4,0
8848,28083.068476525965,24630.433189470463,21,1,Bill Payment,0.5636257164515222,1,1,11,44,-3452.635287055502,2,0
8849,8111.982870707602,10734.371123394585,14,6,Transfer,5.06525549995438,1,1,10,638,2622.388252686983,4,0
8850,83966.26756249943,7890.201487231911,10,3,Withdrawal,0.6297846569540168,1,1,4,198,-76076.06607526752,3,0
8851,925540.3493114859,7039.06734026424,15,2,Transfer,3.127749367062293,0,1,9,387,-918501.2819712217,6,0
8852,4872.701254992215,43287.38619346084,14,6,Transfer,0.32604944366187444,1,1,16,295,38414.68493846863,1,0
8853,788.1980631041406,2546.4179040053477,23,5,Withdrawal,1.5694940754175954,1,1,8,419,1758.2198409012071,2,0
8854,402.0271666421412,48873.69872039482,5,1,Bill Payment,12.908142231306673,0,1,11,194,48471.67155375268,6,0
8855,16302.336449945407,10727.90582888529,13,2,Withdrawal,0.15748854645673255,1,1,9,339,-5574.430621060117,4,0
8856,5846.923004708229,6405.792547074829,10,0,Withdrawal,10.47630092000257,0,1,8,234,558.8695423665995,3,0
8857,33380.29390946794,29271.611084062963,19,1,Deposit,7.127447932587497,1,1,11,983,-4108.682825404976,3,0
8858,28715.586675088605,4919.311939094135,9,5,Deposit,12.686231214361767,1,1,8,145,-23796.27473599447,2,0
8859,892.0893598547855,30520.209895016153,15,5,Deposit,7.72930190252235,1,1,15,777,29628.120535161368,2,0
8860,584.1935452586671,42680.705595867046,11,2,Transfer,8.748646983457066,1,1,23,488,42096.51205060838,5,0
8861,39809.72390657788,3347.003051903817,6,3,Deposit,0.5698982124997607,1,1,13,137,-36462.72085467406,0,0
8862,28878.64487918323,40193.56162189866,6,4,Transfer,9.025626956526672,1,1,16,547,11314.916742715432,1,0
8863,9399.050976992592,20329.394608123814,23,5,Withdrawal,3.242026039783696,1,1,7,777,10930.343631131222,2,0
8864,800.8813668023251,8815.04105772929,17,5,Deposit,2.1660761111092626,1,1,7,524,8014.159690926965,5,0
8865,56544.46085869271,9628.727533105493,14,6,Bill Payment,0.8353406526954152,0,1,9,835,-46915.73332558722,2,0
8866,280351.3987526423,46019.46264101708,5,4,Deposit,0.0033494631434377318,1,1,13,512,-234331.9361116252,1,0
8867,38405.84269194956,6419.681845092558,18,1,Withdrawal,5.14490554122042,1,1,9,613,-31986.160846857005,2,0
8868,4044.253318955842,43472.356568667194,7,3,Deposit,6.473539437919288,1,1,7,725,39428.10324971135,2,0
8869,24079.215768577236,27667.986428197117,19,3,Withdrawal,2.455840071923997,1,1,13,441,3588.7706596198805,1,0
8870,1433.353149474336,2913.7527620055153,14,6,Transfer,0.8970950883195485,1,1,12,220,1480.3996125311792,5,0
8871,182758.59860176174,23759.331140149578,3,2,Transfer,0.7807307110295967,1,1,14,993,-158999.26746161215,1,0
8872,25943.81893932178,41055.026209338735,17,1,Deposit,0.9210433646343319,1,1,14,738,15111.207270016956,2,0
8873,641.4210955019022,36583.93659431592,12,6,Bill Payment,0.2892490041968226,1,1,10,939,35942.51549881402,6,0
8874,12072.087868363053,24950.338466551177,21,3,Withdrawal,2.2286857189560894,1,1,20,918,12878.250598188124,0,0
8875,55636.960716357535,43142.444105114635,21,2,Deposit,4.787665538046449,1,1,9,229,-12494.5166112429,2,0
8876,11315.228565097108,6897.873327231256,0,3,Transfer,2.9629558891069556,1,1,6,444,-4417.355237865852,3,0
8877,12685.419691262065,45587.11161622607,7,1,Withdrawal,0.6704069395363406,1,1,12,158,32901.691924964005,4,0
8878,1903.0165915858388,42475.61921568409,18,3,Bill Payment,8.468162189170215,0,1,15,543,40572.602624098254,7,0
8879,68396.84481857662,35705.564457204564,16,6,Transfer,1.6917635585086304,1,1,9,336,-32691.280361372053,1,0
8880,6021.318895640784,41076.499364308715,9,3,Withdrawal,4.61506503730088,1,1,10,500,35055.18046866793,3,0
8881,295.03950009105154,27646.959835290632,0,3,Transfer,1.4097184158102811,1,1,15,739,27351.920335199582,2,0
8882,10482.738790026604,34082.959025785676,0,4,Bill Payment,4.519222782088442,1,1,12,65,23600.220235759072,6,0
8883,156733.06762678458,28469.305464681165,20,0,Withdrawal,0.6943399607995909,1,1,8,585,-128263.76216210342,1,0
8884,10159.262265168527,18415.997994889516,4,1,Transfer,5.328304015454959,0,1,11,705,8256.73572972099,4,0
8885,712097.3939158958,28874.1790706977,0,4,Transfer,4.256778186528053,1,1,13,727,-683223.2148451981,2,0
8886,51944.748150077874,13615.80129406436,20,0,Withdrawal,3.662486195165413,1,1,12,165,-38328.946856013514,1,0
8887,43369.70021594348,22573.67937119848,22,5,Withdrawal,1.2236776517056382,1,1,17,722,-20796.020844745,1,0
8888,17038.03485232095,14757.994955751916,20,3,Withdrawal,3.766170634133044,1,1,10,260,-2280.0398965690347,3,0
8889,19214.636483932198,7021.501683608061,19,3,Deposit,11.37020871206662,1,0,14,266,-12193.134800324136,7,0
8890,13005.826518439631,16771.2309631054,12,6,Withdrawal,0.6691718925280464,1,1,10,795,3765.40444466577,2,0
8891,12033.638504727338,42747.37369105376,8,4,Bill Payment,6.082357048646742,1,1,7,111,30713.735186326427,2,0
8892,63686.90988513596,19672.95776147298,15,2,Airtime,0.6035698988128756,1,1,3,258,-44013.95212366298,2,0
8893,3389.1605367054362,37652.17879947458,7,1,Transfer,2.063613263594524,1,1,12,567,34263.01826276915,1,0
8894,2561.151760013686,9584.694857669901,13,0,Deposit,5.757389133493006,1,1,11,580,7023.543097656216,2,0
8895,2329.9681996535423,21796.53879921444,16,3,Transfer,4.1075292197511795,1,1,13,424,19466.570599560895,3,0
8896,1317582.3936991491,6627.947397423652,3,1,Deposit,5.670114106842866,1,1,11,865,-1310954.4463017255,4,0
8897,63620.167832200525,7792.432105006995,6,3,Withdrawal,16.532799271076062,1,1,12,489,-55827.73572719353,1,0
8898,40497.049693224995,31254.38261461339,16,3,Deposit,17.468206902627628,1,1,11,648,-9242.667078611605,6,0
8899,2657.04706559373,30766.609055001543,23,3,Transfer,12.317814666714854,1,1,9,271,28109.56198940781,1,0
8900,76625.4542428628,11455.22346038825,15,6,Bill Payment,3.4143025181949587,1,1,10,61,-65170.23078247455,4,0
8901,17445.854014230517,24246.736520151135,13,1,Transfer,2.0854749172018474,1,1,8,135,6800.882505920617,2,0
8902,33804.11711751179,43302.00218191945,15,4,Bill Payment,1.6396899477699503,1,1,11,381,9497.88506440766,5,0
8903,3123.655933195352,9535.87392514766,1,1,Transfer,4.286446023966859,1,1,18,750,6412.217991952308,4,0
8904,30349.57262485596,1941.3161206022269,23,1,Transfer,3.021828269484397,1,1,10,478,-28408.25650425373,0,0
8905,9436.429187909458,32947.761892515045,14,5,Transfer,26.03753414098702,1,1,7,877,23511.332704605586,4,0
8906,4763.689185172157,3621.4121963455646,10,2,Bill Payment,3.834778421700869,1,1,4,664,-1142.276988826592,3,0
8907,95627.20900945572,49017.07169004985,12,6,Bill Payment,1.9948134648012141,1,1,7,20,-46610.13731940587,4,0
8908,1016.9715110676236,30871.393906145167,3,2,Withdrawal,5.0524307860398086,1,1,9,567,29854.422395077545,1,0
8909,68155.86738853436,24049.421289354643,23,6,Deposit,0.22350960877970394,1,1,14,5,-44106.44609917972,2,0
8910,86592.82744034979,22069.63446119103,0,4,Deposit,0.5870896994105238,1,1,11,519,-64523.19297915876,6,0
8911,3792.2418824159404,29080.46226732964,14,2,Deposit,5.448207851705482,1,1,13,485,25288.2203849137,4,0
8912,4269.8888598043395,5440.597399290531,11,6,Airtime,0.658184091992945,1,1,14,512,1170.7085394861915,3,0
8913,14100.261713952039,46570.933882155296,20,4,Airtime,7.040882010378265,1,1,9,642,32470.67216820326,3,0
8914,38718.48528518206,31656.46135904201,8,6,Bill Payment,0.3195376256718199,1,1,7,762,-7062.023926140053,0,0
8915,16224.699431402007,10014.946382934531,6,3,Deposit,4.50565104280564,1,1,10,202,-6209.753048467475,3,0
8916,52424.2694424603,28566.47163446848,2,3,Transfer,5.673509690931976,1,1,15,77,-23857.797807991825,5,0
8917,748599.4240440994,7529.56878581757,15,1,Transfer,7.561431637693396,1,1,15,21,-741069.8552582818,1,0
8918,7978.984779212608,1860.0831603572938,3,3,Deposit,10.844598203226388,1,1,13,3,-6118.901618855314,1,0
8919,713.113117993708,31895.332275485904,22,2,Transfer,1.8715492672633984,1,1,11,693,31182.219157492196,0,0
8920,114903.41283627461,32775.68375163626,13,0,Transfer,6.34993015777248,1,1,9,910,-82127.72908463835,4,0
8921,638341.7976423971,29601.13255736736,21,1,Deposit,0.4208750158666298,1,1,12,637,-608740.6650850298,0,0
8922,48316.90247289534,9990.67701364113,12,4,Deposit,8.853749304450151,1,1,7,565,-38326.22545925421,4,0
8923,2501.141856778935,30568.063066243587,19,3,Withdrawal,11.046795638950115,1,1,8,848,28066.92120946465,4,0
8924,17192.272241038572,3769.0361053014703,18,1,Transfer,6.904698414565652,1,1,6,831,-13423.236135737101,4,0
8925,2351.8394169390913,30852.679423024194,1,1,Deposit,1.651761127692669,1,1,11,438,28500.8400060851,4,0
8926,79674.98794042147,28146.83393627332,9,1,Withdrawal,0.32185822318161805,1,1,10,72,-51528.15400414815,6,0
8927,1476.4844871148748,33107.48671111588,18,3,Airtime,2.7374968984055914,0,1,10,280,31631.002224001008,3,0
8928,12085.267482754829,44878.304681867296,14,4,Transfer,1.5779091581705995,1,1,10,974,32793.03719911247,2,0
8929,2955.208091251779,42667.547156737295,6,1,Withdrawal,3.777148810425111,0,1,4,946,39712.33906548552,7,0
8930,28385.94394936407,49052.055386564396,14,1,Transfer,2.5032323486665184,1,1,16,902,20666.111437200325,3,0
8931,10586.306927592559,48835.81061389218,16,1,Transfer,0.7308519014160231,1,1,14,984,38249.50368629962,0,0
8932,31367.393428054384,38843.66497531388,23,5,Transfer,9.060339103832236,1,1,7,989,7476.271547259494,5,0
8933,23033.41138986393,47864.56148670867,15,3,Transfer,10.000078463321124,1,1,12,794,24831.15009684474,0,0
8934,3061.5663545488555,43496.91040856649,16,5,Bill Payment,8.387118178947667,1,1,11,418,40435.34405401763,4,0
8935,77169.07918267924,36651.540044853675,15,2,Bill Payment,1.1808718106037372,1,1,12,44,-40517.539137825566,2,0
8936,19979.63325270828,4693.828477544004,17,4,Transfer,2.797388270520247,1,1,11,453,-15285.804775164277,7,0
8937,3050.137602837491,3403.4445252245005,16,1,Deposit,0.9404870029678738,1,1,12,738,353.3069223870093,2,0
8938,1947102.8589443576,42042.37880778274,3,5,Transfer,5.471176585663951,1,1,7,362,-1905060.480136575,3,0
8939,57117.18613366633,24993.13703571322,1,1,Deposit,8.173261769229953,1,1,13,610,-32124.04909795311,4,0
8940,16211.54453760515,40915.72753437112,16,5,Transfer,4.355821226536893,1,1,8,717,24704.182996765972,2,0
8941,373401.3230757498,16332.99526210575,16,1,Transfer,3.9494997753424554,1,1,8,67,-357068.327813644,0,0
8942,876446.7414723418,20484.843057827627,1,6,Transfer,6.275959683790368,0,1,7,5,-855961.8984145141,6,1
8943,16470.087821577083,35309.14932958467,21,3,Withdrawal,0.6026956351758964,1,1,10,470,18839.061508007584,3,0
8944,44125.58151105372,45851.01010967257,1,2,Transfer,1.422814741932876,1,1,12,469,1725.428598618848,3,0
8945,3053.3491954230412,5300.312249465411,14,1,Withdrawal,1.882047412027268,1,1,7,475,2246.9630540423695,2,0
8946,16409.48004721073,43212.429087095705,15,5,Transfer,3.801840979832428,1,1,11,216,26802.949039884974,5,0
8947,14792.489910474264,39857.6235190889,10,1,Bill Payment,18.654120085696114,1,1,13,807,25065.133608614633,2,0
8948,31877.44760891313,16461.42426576288,1,3,Transfer,9.939325813126455,1,0,5,368,-15416.023343150253,4,0
8949,42852.57250189792,18405.61409244642,7,4,Transfer,1.4187497435681273,1,1,9,565,-24446.9584094515,0,0
8950,67484.74812706407,3276.612383873572,20,4,Deposit,1.3262423500075025,1,1,16,264,-64208.1357431905,1,0
8951,35428.97661003292,1771.2899447191812,23,2,Airtime,2.8603865652636955,1,1,10,196,-33657.68666531374,2,0
8952,1955.722064611666,24373.300191528724,11,6,Bill Payment,18.37440801162991,1,0,11,420,22417.57812691706,3,0
8953,3371.340735258915,5681.442629368216,13,4,Deposit,0.827049674635625,1,1,7,70,2310.101894109301,5,0
8954,7384.84171239785,10506.088906345438,13,1,Transfer,15.726155834903475,1,1,13,607,3121.247193947588,0,0
8955,12525.46205828364,42491.592776806516,23,3,Transfer,1.0561928627969788,1,1,9,837,29966.130718522876,5,0
8956,180150.62417903432,28980.39117127217,11,6,Bill Payment,10.876925033565165,1,1,14,876,-151170.23300776214,2,0
8957,2151.9335150139304,32047.989426039556,1,1,Withdrawal,8.868230532309887,1,1,12,134,29896.055911025625,3,0
8958,10777.004214473503,10186.487210764082,13,1,Deposit,10.698960148259184,1,1,12,130,-590.5170037094213,1,0
8959,148155.69550309592,41604.42841826656,22,2,Deposit,11.117194277718772,1,1,9,257,-106551.26708482936,2,0
8960,12091.343363068467,43531.00884954763,11,4,Withdrawal,1.2303734602471357,1,1,16,318,31439.665486479164,2,0
8961,55316.76464394528,26643.052091939127,23,4,Deposit,7.5412188356348375,1,1,7,541,-28673.712552006153,4,0
